restricao,indice,dual,caso
limite_deficit,"('B2', 1)",0.0,91
limite_deficit,"('B2', 2)",0.0,91
limite_deficit,"('B3', 0)",0.0,91
limite_deficit,"('B3', 1)",0.0,91
limite_deficit,"('B3', 2)",0.0,91
rampa_inf,"('GT1', 1)",0.0,91
rampa_inf,"('GT1', 2)",0.0,91
rampa_inf,"('GT2', 1)",0.0,91
rampa_inf,"('GT2', 2)",-1999.99999999744,91
rampa_inf,"('GT3', 1)",0.0,91
rampa_inf,"('GT3', 2)",0.0,91
rampa_sup,"('GT1', 1)",0.0,91
rampa_sup,"('GT1', 2)",0.0,91
rampa_sup,"('GT2', 1)",0.0,91
rampa_sup,"('GT2', 2)",0.0,91
rampa_sup,"('GT3', 1)",0.0,91
rampa_sup,"('GT3', 2)",0.0,91
restr_fluxo_sup,"('L0', 0)",-165.151515150705,91
restr_fluxo_sup,"('L0', 1)",-15639.6753246743,91
restr_fluxo_sup,"('L0', 2)",0.0,91
restr_fluxo_sup,"('L1', 0)",-6941.00000000454,91
restr_fluxo_sup,"('L1', 1)",0.0,91
restr_fluxo_sup,"('L1', 2)",0.0,91
restr_fluxo_sup,"('L2', 0)",0.0,91
restr_fluxo_sup,"('L2', 1)",0.0,91
restr_fluxo_sup,"('L2', 2)",0.0,91
restr_fluxo_sup,"('L3', 0)",0.0,91
restr_fluxo_sup,"('L3', 1)",0.0,91
restr_fluxo_sup,"('L3', 2)",0.0,91
restr_fluxo_inf,"('L0', 0)",0.0,91
restr_fluxo_inf,"('L0', 1)",0.0,91
restr_fluxo_inf,"('L0', 2)",0.0,91
restr_fluxo_inf,"('L1', 0)",0.0,91
restr_fluxo_inf,"('L1', 1)",0.0,91
restr_fluxo_inf,"('L1', 2)",0.0,91
restr_fluxo_inf,"('L2', 0)",0.0,91
restr_fluxo_inf,"('L2', 1)",0.0,91
restr_fluxo_inf,"('L2', 2)",0.0,91
restr_fluxo_inf,"('L3', 0)",0.0,91
restr_fluxo_inf,"('L3', 1)",0.0,91
restr_fluxo_inf,"('L3', 2)",0.0,91
balanco,"('B1', 0)",932.49999999942,91
balanco,"('B1', 1)",932.499999999148,91
balanco,"('B1', 2)",932.50000000199,91
balanco,"('B2', 0)",2932.49999999884,91
balanco,"('B2', 1)",7890.35714285425,91
balanco,"('B2', 2)",932.500000002212,91
balanco,"('B3', 0)",3797.50000000128,91
balanco,"('B3', 1)",3797.4999999993,91
balanco,"('B3', 2)",932.500000001746,91
limites,"('GT1', 0)",0.0,92
limites,"('GT1', 1)",0.0,92
limites,"('GT1', 2)",0.0,92
limites,"('GT2', 0)",0.0,92
limites,"('GT2', 1)",-2994.28571429129,92
limites,"('GT2', 2)",0.0,92
limites,"('GT3', 0)",0.0,92
limites,"('GT3', 1)",0.0,92
limites,"('GT3', 2)",2879.99999999651,92
limite_deficit,"('B1', 0)",0.0,92
limite_deficit,"('B1', 1)",0.0,92
limite_deficit,"('B1', 2)",0.0,92
limite_deficit,"('B2', 0)",0.0,92
limite_deficit,"('B2', 1)",0.0,92
limite_deficit,"('B2', 2)",0.0,92
limite_deficit,"('B3', 0)",0.0,92
limite_deficit,"('B3', 1)",0.0,92
limite_deficit,"('B3', 2)",0.0,92
rampa_inf,"('GT1', 1)",0.0,92
rampa_inf,"('GT1', 2)",0.0,92
rampa_inf,"('GT2', 1)",0.0,92
rampa_inf,"('GT2', 2)",-1999.99999999684,92
rampa_inf,"('GT3', 1)",0.0,92
rampa_inf,"('GT3', 2)",0.0,92
rampa_sup,"('GT1', 1)",0.0,92
rampa_sup,"('GT1', 2)",0.0,92
rampa_sup,"('GT2', 1)",0.0,92
rampa_sup,"('GT2', 2)",0.0,92
rampa_sup,"('GT3', 1)",0.0,92
rampa_sup,"('GT3', 2)",0.0,92
restr_fluxo_sup,"('L0', 0)",-133.333333331609,92
restr_fluxo_sup,"('L0', 1)",-15721.5584415718,92
restr_fluxo_sup,"('L0', 2)",0.0,92
restr_fluxo_sup,"('L1', 0)",-6992.00000000035,92
restr_fluxo_sup,"('L1', 1)",0.0,92
restr_fluxo_sup,"('L1', 2)",0.0,92
restr_fluxo_sup,"('L2', 0)",0.0,92
restr_fluxo_sup,"('L2', 1)",0.0,92
restr_fluxo_sup,"('L2', 2)",0.0,92
restr_fluxo_sup,"('L3', 0)",0.0,92
restr_fluxo_sup,"('L3', 1)",0.0,92
restr_fluxo_sup,"('L3', 2)",0.0,92
restr_fluxo_inf,"('L0', 0)",0.0,92
restr_fluxo_inf,"('L0', 1)",0.0,92
restr_fluxo_inf,"('L0', 2)",0.0,92
restr_fluxo_inf,"('L1', 0)",0.0,92
restr_fluxo_inf,"('L1', 1)",0.0,92
restr_fluxo_inf,"('L1', 2)",0.0,92
restr_fluxo_inf,"('L2', 0)",0.0,92
restr_fluxo_inf,"('L2', 1)",0.0,92
restr_fluxo_inf,"('L2', 2)",0.0,92
restr_fluxo_inf,"('L3', 0)",0.0,92
restr_fluxo_inf,"('L3', 1)",0.0,92
restr_fluxo_inf,"('L3', 2)",0.0,92
balanco,"('B1', 0)",940.000000000188,92
balanco,"('B1', 1)",939.999999997103,92
balanco,"('B1', 2)",940.00000000297,92
balanco,"('B2', 0)",2939.99999999814,92
balanco,"('B2', 1)",7934.28571428813,92
balanco,"('B2', 2)",940.000000002794,92
balanco,"('B3', 0)",3820.0,92
balanco,"('B3', 1)",3819.99999999965,92
balanco,"('B3', 2)",940.000000003492,92
limites,"('GT1', 0)",0.0,93
limites,"('GT1', 1)",0.0,93
limites,"('GT1', 2)",0.0,93
limites,"('GT2', 0)",0.0,93
limites,"('GT2', 1)",-3030.71428571501,93
limites,"('GT2', 2)",0.0,93
limites,"('GT3', 0)",0.0,93
limites,"('GT3', 1)",0.0,93
limites,"('GT3', 2)",2894.99999999825,93
limite_deficit,"('B1', 0)",0.0,93
limite_deficit,"('B1', 1)",0.0,93
limite_deficit,"('B1', 2)",0.0,93
limite_deficit,"('B2', 0)",0.0,93
limite_deficit,"('B2', 1)",0.0,93
limite_deficit,"('B2', 2)",0.0,93
limite_deficit,"('B3', 0)",0.0,93
limite_deficit,"('B3', 1)",0.0,93
limite_deficit,"('B3', 2)",0.0,93
rampa_inf,"('GT1', 1)",0.0,93
rampa_inf,"('GT1', 2)",0.0,93
rampa_inf,"('GT2', 1)",0.0,93
rampa_inf,"('GT2', 2)",-1999.99999999744,93
rampa_inf,"('GT3', 1)",0.0,93
rampa_inf,"('GT3', 2)",0.0,93
rampa_sup,"('GT1', 1)",0.0,93
rampa_sup,"('GT1', 2)",0.0,93
rampa_sup,"('GT2', 1)",0.0,93
rampa_sup,"('GT2', 2)",0.0,93
rampa_sup,"('GT3', 1)",0.0,93
rampa_sup,"('GT3', 2)",0.0,93
restr_fluxo_sup,"('L0', 0)",-101.51515151589,93
restr_fluxo_sup,"('L0', 1)",-15803.4415584417,93
restr_fluxo_sup,"('L0', 2)",0.0,93
restr_fluxo_sup,"('L1', 0)",-7043.00000000029,93
restr_fluxo_sup,"('L1', 1)",0.0,93
restr_fluxo_sup,"('L1', 2)",0.0,93
restr_fluxo_sup,"('L2', 0)",0.0,93
restr_fluxo_sup,"('L2', 1)",0.0,93
restr_fluxo_sup,"('L2', 2)",0.0,93
restr_fluxo_sup,"('L3', 0)",0.0,93
restr_fluxo_sup,"('L3', 1)",0.0,93
restr_fluxo_sup,"('L3', 2)",0.0,93
restr_fluxo_inf,"('L0', 0)",0.0,93
restr_fluxo_inf,"('L0', 1)",0.0,93
restr_fluxo_inf,"('L0', 2)",0.0,93
restr_fluxo_inf,"('L1', 0)",0.0,93
restr_fluxo_inf,"('L1', 1)",0.0,93
restr_fluxo_inf,"('L1', 2)",0.0,93
restr_fluxo_inf,"('L2', 0)",0.0,93
restr_fluxo_inf,"('L2', 1)",0.0,93
restr_fluxo_inf,"('L2', 2)",0.0,93
restr_fluxo_inf,"('L3', 0)",0.0,93
restr_fluxo_inf,"('L3', 1)",0.0,93
restr_fluxo_inf,"('L3', 2)",0.0,93
balanco,"('B1', 0)",947.499999999156,93
balanco,"('B1', 1)",947.49999999896,93
balanco,"('B1', 2)",947.500000001802,93
balanco,"('B2', 0)",2947.5,93
balanco,"('B2', 1)",7978.21428571246,93
balanco,"('B2', 2)",947.500000002678,93
balanco,"('B3', 0)",3842.49999999977,93
balanco,"('B3', 1)",3842.49999999942,93
balanco,"('B3', 2)",947.500000001746,93
limites,"('GT1', 0)",0.0,94
limites,"('GT1', 1)",0.0,94
limites,"('GT1', 2)",0.0,94
limites,"('GT2', 0)",0.0,94
limites,"('GT2', 1)",-3067.14285715095,94
limites,"('GT2', 2)",0.0,94
limites,"('GT3', 0)",0.0,94
limites,"('GT3', 1)",0.0,94
limites,"('GT3', 2)",2909.99999999919,94
limite_deficit,"('B1', 0)",0.0,94
limite_deficit,"('B1', 1)",0.0,94
limite_deficit,"('B1', 2)",0.0,94
limite_deficit,"('B2', 0)",0.0,94
limite_deficit,"('B2', 1)",0.0,94
limite_deficit,"('B2', 2)",0.0,94
limite_deficit,"('B3', 0)",0.0,94
limite_deficit,"('B3', 1)",0.0,94
limite_deficit,"('B3', 2)",0.0,94
rampa_inf,"('GT1', 1)",0.0,94
rampa_inf,"('GT1', 2)",0.0,94
rampa_inf,"('GT2', 1)",0.0,94
rampa_inf,"('GT2', 2)",-1999.99999999538,94
rampa_inf,"('GT3', 1)",0.0,94
rampa_inf,"('GT3', 2)",0.0,94
rampa_sup,"('GT1', 1)",0.0,94
rampa_sup,"('GT1', 2)",0.0,94
rampa_sup,"('GT2', 1)",0.0,94
rampa_sup,"('GT2', 2)",0.0,94
rampa_sup,"('GT3', 1)",0.0,94
rampa_sup,"('GT3', 2)",0.0,94
restr_fluxo_sup,"('L0', 0)",-69.696969688353,94
restr_fluxo_sup,"('L0', 1)",-15885.3246753349,94
restr_fluxo_sup,"('L0', 2)",0.0,94
restr_fluxo_sup,"('L1', 0)",-7094.00000000087,94
restr_fluxo_sup,"('L1', 1)",0.0,94
restr_fluxo_sup,"('L1', 2)",0.0,94
restr_fluxo_sup,"('L2', 0)",0.0,94
restr_fluxo_sup,"('L2', 1)",0.0,94
restr_fluxo_sup,"('L2', 2)",0.0,94
restr_fluxo_sup,"('L3', 0)",0.0,94
restr_fluxo_sup,"('L3', 1)",0.0,94
restr_fluxo_sup,"('L3', 2)",0.0,94
restr_fluxo_inf,"('L0', 0)",0.0,94
restr_fluxo_inf,"('L0', 1)",0.0,94
restr_fluxo_inf,"('L0', 2)",0.0,94
restr_fluxo_inf,"('L1', 0)",0.0,94
restr_fluxo_inf,"('L1', 1)",0.0,94
restr_fluxo_inf,"('L1', 2)",0.0,94
restr_fluxo_inf,"('L2', 0)",0.0,94
restr_fluxo_inf,"('L2', 1)",0.0,94
restr_fluxo_inf,"('L2', 2)",0.0,94
restr_fluxo_inf,"('L3', 0)",0.0,94
restr_fluxo_inf,"('L3', 1)",0.0,94
restr_fluxo_inf,"('L3', 2)",0.0,94
balanco,"('B1', 0)",955.000000002253,94
balanco,"('B1', 1)",954.999999997823,94
balanco,"('B1', 2)",955.000000000393,94
balanco,"('B2', 0)",2954.99999999895,94
balanco,"('B2', 1)",8022.14285714633,94
balanco,"('B2', 2)",955.000000003725,94
balanco,"('B3', 0)",3865.00000000116,94
balanco,"('B3', 1)",3864.99999999953,94
balanco,"('B3', 2)",955.000000000815,94
limites,"('GT1', 0)",0.0,95
limites,"('GT1', 1)",0.0,95
limites,"('GT1', 2)",0.0,95
limites,"('GT2', 0)",0.0,95
limites,"('GT2', 1)",-3103.57142857236,95
limites,"('GT2', 2)",0.0,95
limites,"('GT3', 0)",0.0,95
limites,"('GT3', 1)",0.0,95
limites,"('GT3', 2)",2924.99999999814,95
limite_deficit,"('B1', 0)",0.0,95
limite_deficit,"('B1', 1)",0.0,95
limite_deficit,"('B1', 2)",0.0,95
limite_deficit,"('B2', 0)",0.0,95
limite_deficit,"('B2', 1)",0.0,95
limite_deficit,"('B2', 2)",0.0,95
limite_deficit,"('B3', 0)",0.0,95
limite_deficit,"('B3', 1)",0.0,95
limite_deficit,"('B3', 2)",0.0,95
rampa_inf,"('GT1', 1)",0.0,95
rampa_inf,"('GT1', 2)",0.0,95
rampa_inf,"('GT2', 1)",0.0,95
rampa_inf,"('GT2', 2)",-1999.99999999865,95
rampa_inf,"('GT3', 1)",0.0,95
rampa_inf,"('GT3', 2)",0.0,95
rampa_sup,"('GT1', 1)",0.0,95
rampa_sup,"('GT1', 2)",0.0,95
rampa_sup,"('GT2', 1)",0.0,95
rampa_sup,"('GT2', 2)",0.0,95
rampa_sup,"('GT3', 1)",0.0,95
rampa_sup,"('GT3', 2)",0.0,95
restr_fluxo_sup,"('L0', 0)",-37.8787878772105,95
restr_fluxo_sup,"('L0', 1)",-15967.2077922107,95
restr_fluxo_sup,"('L0', 2)",0.0,95
restr_fluxo_sup,"('L1', 0)",-7145.00000000727,95
restr_fluxo_sup,"('L1', 1)",0.0,95
restr_fluxo_sup,"('L1', 2)",0.0,95
restr_fluxo_sup,"('L2', 0)",0.0,95
restr_fluxo_sup,"('L2', 1)",0.0,95
restr_fluxo_sup,"('L2', 2)",0.0,95
restr_fluxo_sup,"('L3', 0)",0.0,95
restr_fluxo_sup,"('L3', 1)",0.0,95
restr_fluxo_sup,"('L3', 2)",0.0,95
restr_fluxo_inf,"('L0', 0)",0.0,95
restr_fluxo_inf,"('L0', 1)",0.0,95
restr_fluxo_inf,"('L0', 2)",0.0,95
restr_fluxo_inf,"('L1', 0)",0.0,95
restr_fluxo_inf,"('L1', 1)",0.0,95
restr_fluxo_inf,"('L1', 2)",0.0,95
restr_fluxo_inf,"('L2', 0)",0.0,95
restr_fluxo_inf,"('L2', 1)",0.0,95
restr_fluxo_inf,"('L2', 2)",0.0,95
restr_fluxo_inf,"('L3', 0)",0.0,95
restr_fluxo_inf,"('L3', 1)",0.0,95
restr_fluxo_inf,"('L3', 2)",0.0,95
balanco,"('B1', 0)",962.499999998121,95
balanco,"('B1', 1)",962.499999999513,95
balanco,"('B1', 2)",962.500000002431,95
balanco,"('B2', 0)",2962.50000000012,95
balanco,"('B2', 1)",8066.07142857101,95
balanco,"('B2', 2)",962.500000001164,95
balanco,"('B3', 0)",3887.50000000093,95
balanco,"('B3', 1)",3887.50000000023,95
balanco,"('B3', 2)",962.500000001863,95
limites,"('GT1', 0)",0.0,96
limites,"('GT1', 1)",0.0,96
limites,"('GT1', 2)",0.0,96
limites,"('GT2', 0)",0.0,96
limites,"('GT2', 1)",-3140.000000007,96
limites,"('GT2', 2)",0.0,96
limites,"('GT3', 0)",0.0,96
limites,"('GT3', 1)",0.0,96
limites,"('GT3', 2)",2939.99999999674,96
limite_deficit,"('B1', 0)",0.0,96
limite_deficit,"('B1', 1)",0.0,96
limite_deficit,"('B1', 2)",0.0,96
limite_deficit,"('B2', 0)",0.0,96
limite_deficit,"('B2', 1)",0.0,96
limite_deficit,"('B2', 2)",0.0,96
limite_deficit,"('B3', 0)",0.0,96
limite_deficit,"('B3', 1)",0.0,96
limite_deficit,"('B3', 2)",0.0,96
rampa_inf,"('GT1', 1)",0.0,96
rampa_inf,"('GT1', 2)",0.0,96
rampa_inf,"('GT2', 1)",0.0,96
rampa_inf,"('GT2', 2)",-1999.99999999684,96
rampa_inf,"('GT3', 1)",0.0,96
rampa_inf,"('GT3', 2)",0.0,96
rampa_sup,"('GT1', 1)",0.0,96
rampa_sup,"('GT1', 2)",0.0,96
rampa_sup,"('GT2', 1)",0.0,96
rampa_sup,"('GT2', 2)",0.0,96
rampa_sup,"('GT3', 1)",0.0,96
rampa_sup,"('GT3', 2)",0.0,96
restr_fluxo_sup,"('L0', 0)",-6.06060605882827,96
restr_fluxo_sup,"('L0', 1)",-16049.0909091,96
restr_fluxo_sup,"('L0', 2)",0.0,96
restr_fluxo_sup,"('L1', 0)",-7196.00000000219,96
restr_fluxo_sup,"('L1', 1)",0.0,96
restr_fluxo_sup,"('L1', 2)",0.0,96
restr_fluxo_sup,"('L2', 0)",0.0,96
restr_fluxo_sup,"('L2', 1)",0.0,96
restr_fluxo_sup,"('L2', 2)",0.0,96
restr_fluxo_sup,"('L3', 0)",0.0,96
restr_fluxo_sup,"('L3', 1)",0.0,96
restr_fluxo_sup,"('L3', 2)",0.0,96
restr_fluxo_inf,"('L0', 0)",0.0,96
restr_fluxo_inf,"('L0', 1)",0.0,96
restr_fluxo_inf,"('L0', 2)",0.0,96
restr_fluxo_inf,"('L1', 0)",0.0,96
restr_fluxo_inf,"('L1', 1)",0.0,96
restr_fluxo_inf,"('L1', 2)",0.0,96
restr_fluxo_inf,"('L2', 0)",0.0,96
restr_fluxo_inf,"('L2', 1)",0.0,96
restr_fluxo_inf,"('L2', 2)",0.0,96
restr_fluxo_inf,"('L3', 0)",0.0,96
restr_fluxo_inf,"('L3', 1)",0.0,96
restr_fluxo_inf,"('L3', 2)",0.0,96
balanco,"('B1', 0)",970.000000000053,96
balanco,"('B1', 1)",969.999999998315,96
balanco,"('B1', 2)",970.00000000211,96
balanco,"('B2', 0)",2969.99999999767,96
balanco,"('B2', 1)",8110.00000000384,96
balanco,"('B2', 2)",970.00000000291,96
balanco,"('B3', 0)",3910.00000000047,96
balanco,"('B3', 1)",3909.99999999977,96
balanco,"('B3', 2)",970.00000000326,96
limites,"('GT1', 0)",0.0,97
limites,"('GT1', 1)",0.0,97
limites,"('GT1', 2)",0.0,97
limites,"('GT2', 0)",-8.25242718367372,97
limites,"('GT2', 1)",-3176.42857143078,97
limites,"('GT2', 2)",0.0,97
limites,"('GT3', 0)",0.0,97
limites,"('GT3', 1)",0.0,97
limites,"('GT3', 2)",2954.99999999837,97
limite_deficit,"('B1', 0)",0.0,97
limite_deficit,"('B1', 1)",0.0,97
limite_deficit,"('B1', 2)",0.0,97
limite_deficit,"('B2', 0)",0.0,97
limite_deficit,"('B2', 1)",0.0,97
limite_deficit,"('B2', 2)",0.0,97
limite_deficit,"('B3', 0)",0.0,97
limite_deficit,"('B3', 1)",0.0,97
limite_deficit,"('B3', 2)",0.0,97
rampa_inf,"('GT1', 1)",0.0,97
rampa_inf,"('GT1', 2)",0.0,97
rampa_inf,"('GT2', 1)",0.0,97
rampa_inf,"('GT2', 2)",-1999.99999999926,97
rampa_inf,"('GT3', 1)",0.0,97
rampa_inf,"('GT3', 2)",0.0,97
rampa_sup,"('GT1', 1)",0.0,97
rampa_sup,"('GT1', 2)",0.0,97
rampa_sup,"('GT2', 1)",0.0,97
rampa_sup,"('GT2', 2)",0.0,97
rampa_sup,"('GT3', 1)",0.0,97
rampa_sup,"('GT3', 2)",0.0,97
restr_fluxo_sup,"('L0', 0)",0.0,97
restr_fluxo_sup,"('L0', 1)",-16130.9740259722,97
restr_fluxo_sup,"('L0', 2)",0.0,97
restr_fluxo_sup,"('L1', 0)",-7235.44660194846,97
restr_fluxo_sup,"('L1', 1)",0.0,97
restr_fluxo_sup,"('L1', 2)",0.0,97
restr_fluxo_sup,"('L2', 0)",0.0,97
restr_fluxo_sup,"('L2', 1)",0.0,97
restr_fluxo_sup,"('L2', 2)",0.0,97
restr_fluxo_sup,"('L3', 0)",0.0,97
restr_fluxo_sup,"('L3', 1)",0.0,97
restr_fluxo_sup,"('L3', 2)",0.0,97
restr_fluxo_inf,"('L0', 0)",0.0,97
restr_fluxo_inf,"('L0', 1)",0.0,97
restr_fluxo_inf,"('L0', 2)",0.0,97
restr_fluxo_inf,"('L1', 0)",0.0,97
restr_fluxo_inf,"('L1', 1)",0.0,97
restr_fluxo_inf,"('L1', 2)",0.0,97
restr_fluxo_inf,"('L2', 0)",0.0,97
restr_fluxo_inf,"('L2', 1)",0.0,97
restr_fluxo_inf,"('L2', 2)",0.0,97
restr_fluxo_inf,"('L3', 0)",0.0,97
restr_fluxo_inf,"('L3', 1)",0.0,97
restr_fluxo_inf,"('L3', 2)",0.0,97
balanco,"('B1', 0)",977.499999997223,97
balanco,"('B1', 1)",977.500000001215,97
balanco,"('B1', 2)",977.500000001608,97
balanco,"('B2', 0)",2985.75242718367,97
balanco,"('B2', 1)",8153.92857143003,97
balanco,"('B2', 2)",977.500000000931,97
balanco,"('B3', 0)",3932.5,97
balanco,"('B3', 1)",3932.50000000081,97
balanco,"('B3', 2)",977.50000000163,97
limites,"('GT1', 0)",0.0,98
limites,"('GT1', 1)",0.0,98
limites,"('GT1', 2)",0.0,98
limites,"('GT2', 0)",-18.4466019419488,98
limites,"('GT2', 1)",-3212.85714285779,98
limites,"('GT2', 2)",0.0,98
limites,"('GT3', 0)",0.0,98
limites,"('GT3', 1)",0.0,98
limites,"('GT3', 2)",2969.99999999802,98
limite_deficit,"('B1', 0)",0.0,98
limite_deficit,"('B1', 1)",0.0,98
limite_deficit,"('B1', 2)",0.0,98
limite_deficit,"('B2', 0)",0.0,98
limite_deficit,"('B2', 1)",0.0,98
limite_deficit,"('B2', 2)",0.0,98
limite_deficit,"('B3', 0)",0.0,98
limite_deficit,"('B3', 1)",0.0,98
limite_deficit,"('B3', 2)",0.0,98
rampa_inf,"('GT1', 1)",0.0,98
rampa_inf,"('GT1', 2)",0.0,98
rampa_inf,"('GT2', 1)",0.0,98
rampa_inf,"('GT2', 2)",-1999.99999999926,98
rampa_inf,"('GT3', 1)",0.0,98
rampa_inf,"('GT3', 2)",0.0,98
rampa_sup,"('GT1', 1)",0.0,98
rampa_sup,"('GT1', 2)",0.0,98
rampa_sup,"('GT2', 1)",0.0,98
rampa_sup,"('GT2', 2)",0.0,98
rampa_sup,"('GT3', 1)",0.0,98
rampa_sup,"('GT3', 2)",0.0,98
restr_fluxo_sup,"('L0', 0)",0.0,98
restr_fluxo_sup,"('L0', 1)",-16212.8571428552,98
restr_fluxo_sup,"('L0', 2)",0.0,98
restr_fluxo_sup,"('L1', 0)",-7272.17475728556,98
restr_fluxo_sup,"('L1', 1)",0.0,98
restr_fluxo_sup,"('L1', 2)",0.0,98
restr_fluxo_sup,"('L2', 0)",0.0,98
restr_fluxo_sup,"('L2', 1)",0.0,98
restr_fluxo_sup,"('L2', 2)",0.0,98
restr_fluxo_sup,"('L3', 0)",0.0,98
restr_fluxo_sup,"('L3', 1)",0.0,98
restr_fluxo_sup,"('L3', 2)",0.0,98
restr_fluxo_inf,"('L0', 0)",0.0,98
restr_fluxo_inf,"('L0', 1)",0.0,98
restr_fluxo_inf,"('L0', 2)",0.0,98
restr_fluxo_inf,"('L1', 0)",0.0,98
restr_fluxo_inf,"('L1', 1)",0.0,98
restr_fluxo_inf,"('L1', 2)",0.0,98
restr_fluxo_inf,"('L2', 0)",0.0,98
restr_fluxo_inf,"('L2', 1)",0.0,98
restr_fluxo_inf,"('L2', 2)",0.0,98
restr_fluxo_inf,"('L3', 0)",0.0,98
restr_fluxo_inf,"('L3', 1)",0.0,98
restr_fluxo_inf,"('L3', 2)",0.0,98
balanco,"('B1', 0)",984.999999998293,98
balanco,"('B1', 1)",984.999999999956,98
balanco,"('B1', 2)",985.000000002254,98
balanco,"('B2', 0)",3003.44660194195,98
balanco,"('B2', 1)",8197.85714285704,98
balanco,"('B2', 2)",985.000000000931,98
balanco,"('B3', 0)",3954.99999999965,98
balanco,"('B3', 1)",3955.0,98
balanco,"('B3', 2)",985.000000001979,98
limites,"('GT1', 0)",0.0,99
limites,"('GT1', 1)",0.0,99
limites,"('GT1', 2)",0.0,99
limites,"('GT2', 0)",-28.6407766990596,99
limites,"('GT2', 1)",-3249.28571429874,99
limites,"('GT2', 2)",0.0,99
limites,"('GT3', 0)",0.0,99
limites,"('GT3', 1)",0.0,99
limites,"('GT3', 2)",2984.99999999395,99
limite_deficit,"('B1', 0)",0.0,99
limite_deficit,"('B1', 1)",0.0,99
limite_deficit,"('B1', 2)",0.0,99
limite_deficit,"('B2', 0)",0.0,99
limite_deficit,"('B2', 1)",0.0,99
limite_deficit,"('B2', 2)",0.0,99
limite_deficit,"('B3', 0)",0.0,99
limite_deficit,"('B3', 1)",0.0,99
limite_deficit,"('B3', 2)",0.0,99
rampa_inf,"('GT1', 1)",0.0,99
rampa_inf,"('GT1', 2)",0.0,99
rampa_inf,"('GT2', 1)",0.0,99
rampa_inf,"('GT2', 2)",-1999.99999999277,99
rampa_inf,"('GT3', 1)",0.0,99
rampa_inf,"('GT3', 2)",0.0,99
rampa_sup,"('GT1', 1)",0.0,99
rampa_sup,"('GT1', 2)",0.0,99
rampa_sup,"('GT2', 1)",0.0,99
rampa_sup,"('GT2', 2)",0.0,99
rampa_sup,"('GT3', 1)",0.0,99
rampa_sup,"('GT3', 2)",0.0,99
restr_fluxo_sup,"('L0', 0)",0.0,99
restr_fluxo_sup,"('L0', 1)",-16294.7402597555,99
restr_fluxo_sup,"('L0', 2)",0.0,99
restr_fluxo_sup,"('L1', 0)",-7308.9029126293,99
restr_fluxo_sup,"('L1', 1)",0.0,99
restr_fluxo_sup,"('L1', 2)",0.0,99
restr_fluxo_sup,"('L2', 0)",0.0,99
restr_fluxo_sup,"('L2', 1)",0.0,99
restr_fluxo_sup,"('L2', 2)",0.0,99
restr_fluxo_sup,"('L3', 0)",0.0,99
restr_fluxo_sup,"('L3', 1)",0.0,99
restr_fluxo_sup,"('L3', 2)",0.0,99
restr_fluxo_inf,"('L0', 0)",0.0,99
restr_fluxo_inf,"('L0', 1)",0.0,99
restr_fluxo_inf,"('L0', 2)",0.0,99
restr_fluxo_inf,"('L1', 0)",0.0,99
restr_fluxo_inf,"('L1', 1)",0.0,99
restr_fluxo_inf,"('L1', 2)",0.0,99
restr_fluxo_inf,"('L2', 0)",0.0,99
restr_fluxo_inf,"('L2', 1)",0.0,99
restr_fluxo_inf,"('L2', 2)",0.0,99
restr_fluxo_inf,"('L3', 0)",0.0,99
restr_fluxo_inf,"('L3', 1)",0.0,99
restr_fluxo_inf,"('L3', 2)",0.0,99
balanco,"('B1', 0)",992.499999996778,99
balanco,"('B1', 1)",992.499999997489,99
balanco,"('B1', 2)",992.500000005804,99
balanco,"('B2', 0)",3021.14077669906,99
balanco,"('B2', 1)",8241.7857142915,99
balanco,"('B2', 2)",992.500000007451,99
balanco,"('B3', 0)",3977.50000000023,99
balanco,"('B3', 1)",3977.50000000058,99
balanco,"('B3', 2)",992.500000006054,99
limites,"('GT1', 0)",0.0,100
limites,"('GT1', 1)",0.0,100
limites,"('GT1', 2)",0.0,100
limites,"('GT2', 0)",-38.83495145489,100
limites,"('GT2', 1)",-3285.71428571427,100
limites,"('GT2', 2)",0.0,100
limites,"('GT3', 0)",0.0,100
limites,"('GT3', 1)",0.0,100
limites,"('GT3', 2)",2999.99999999884,100
limite_deficit,"('B1', 0)",0.0,100
limite_deficit,"('B1', 1)",0.0,100
limite_deficit,"('B1', 2)",0.0,100
limite_deficit,"('B2', 0)",0.0,100
limite_deficit,"('B2', 1)",0.0,100
limite_deficit,"('B2', 2)",0.0,100
limite_deficit,"('B3', 0)",0.0,100
limite_deficit,"('B3', 1)",0.0,100
limite_deficit,"('B3', 2)",0.0,100
rampa_inf,"('GT1', 1)",0.0,100
rampa_inf,"('GT1', 2)",0.0,100
rampa_inf,"('GT2', 1)",0.0,100
rampa_inf,"('GT2', 2)",-1999.99999999865,100
rampa_inf,"('GT3', 1)",0.0,100
rampa_inf,"('GT3', 2)",0.0,100
rampa_sup,"('GT1', 1)",0.0,100
rampa_sup,"('GT1', 2)",0.0,100
rampa_sup,"('GT2', 1)",0.0,100
rampa_sup,"('GT2', 2)",0.0,100
rampa_sup,"('GT3', 1)",0.0,100
rampa_sup,"('GT3', 2)",0.0,100
restr_fluxo_sup,"('L0', 0)",0.0,100
restr_fluxo_sup,"('L0', 1)",-16376.6233766146,100
restr_fluxo_sup,"('L0', 2)",0.0,100
